pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,country_id,time_idx
"Congo, Dem. Rep.",COD,2023,-1.067354931113109,1.393728428802166,-0.28604427997255766,0.37151289038198315,-0.0658457496134076,0.36353981645798894,-1.3243480153589613,1.0537046958913556,-1.2108524167650978,-1.240646298699596,-1.2683750918083427,-1.535287603688097,-1.6912894100925329,-1.0947210353412435,-2.750915508231002,18.47696402163902,3.7512314286490103,21,27
"Congo, Rep.",COG,2018,-0.24688117044065727,0.45580094517315434,-0.4659405452874674,0.7729285764148254,4.297537772913046,-0.24303811018046045,0.3946205544693202,2.292402299209098,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.8101381779708666,-1.8867745142984866,15.517184657597687,4.225098858068252,22,22
"Congo, Rep.",COG,2019,-0.26037584994630397,0.42786228827078565,-0.4659405452874674,0.5117355468972307,-2.3678635511000725,-0.2422305439230186,0.34619010926479915,1.9377614807380334,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.8450564517257042,-1.8867745142984866,15.541248095233655,3.3658430023015438,22,23
"Congo, Rep.",COG,2020,-0.3487020502086052,0.08085536793276406,-0.4659405452874674,-0.13401145235790143,-3.564449927981848,-0.2414073334617772,0.3176121796133256,0.5920982702233046,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.8450564517257042,-1.8867745142984866,15.565195860142282,3.0855974804848105,22,24
"Congo, Rep.",COG,2021,-0.36179626333047576,-0.05468751738567152,-0.4659405452874674,0.33689419189133685,-1.0059982137878387,-0.24056439691132278,0.3023431803219482,1.3359265168119006,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.9009255849791469,-1.8867745142984866,15.589137284861842,3.6112644606085538,22,25
"Congo, Rep.",COG,2022,-0.3705119727927604,-0.23040139860030553,-0.4659405452874674,0.7027003369704877,-0.07188828354771964,-0.23970011965920288,0.2951202517759676,1.8642999296721514,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.9009255849791469,-1.8147627648041107,15.613103810871117,3.7503916018568493,22,26
"Congo, Rep.",COG,2023,-0.37543440799837924,0.28091879100190914,-0.4659405452874674,0.6461280719492549,0.050501307482096885,-0.2388064528321059,0.2581984519144024,1.5297399278021029,-1.2108524167650978,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.7425752468575356,-0.9009255849791469,-1.8867745142984866,15.637295710719105,3.7672659929210632,22,27
Colombia,COL,2018,1.2642901550491905,-0.1652042570858904,1.340094831529966,-1.0843107178908522,-0.06922499302891583,0.02026676271266842,0.32257011271528835,0.005126289240167203,0.60890624023874,1.1376896013079765,0.6160431946192833,1.2343777914531946,0.34166951112531785,1.1365455012601933,-0.15849252643345632,17.707830037585527,3.7507618485162024,23,22
Colombia,COL,2019,1.2991850862403693,-0.16020067510146435,1.3986384486810568,-1.0546237195563186,0.09135091957193008,0.025609618120851756,0.3655043870838894,-0.06990916544536338,0.60890624023874,1.1376896013079765,0.885245806966087,1.447428425039566,0.34166951112531785,1.1662260601403798,-0.15849252643345632,17.72569158799686,3.7728353179361402,23,23
Colombia,COL,2020,1.0779013492917342,-0.5129387024939331,1.3808907892038669,-1.15620055917687,-0.1743781008498951,0.029975796270721895,0.28360285702842375,-0.2823772308132771,0.60890624023874,1.1376896013079765,0.6160431946192833,1.447428425039566,0.34166951112531785,1.150512915516426,-0.15849252643345632,17.74005480444382,3.736038467815076,23,24
Colombia,COL,2021,1.306132651486113,-0.43677913765373244,1.434816731358279,-0.9821124469350421,-0.13331673961139986,0.03335121919303055,0.30935217658189246,-0.1895375731027537,0.60890624023874,1.1376896013079765,-0.1915646424211279,1.6604796551691425,0.34166951112531785,1.0527420632657736,-0.326519941920335,17.751019086768043,3.741813643082179,23,25
Colombia,COL,2022,1.4674721534141495,-0.4269797737494125,1.3835833964832849,-0.7436520283748809,0.1996686435752147,0.036675815082894234,0.3535287052273766,-0.059130541913313704,0.60890624023874,1.1376896013079765,0.07763796992567584,1.447428425039566,0.34166951112531785,1.094643782262983,-0.4465395244109626,17.761702016113514,3.7874546300895995,23,26
Colombia,COL,2023,1.4561140235349828,-0.7370729294932784,1.3835833964832849,-0.9725727035313424,0.1343299933163122,0.04020261245804792,0.3073479365365925,-0.17812030575133064,0.60890624023874,1.1376896013079765,0.07763796992567584,1.447428425039566,0.34166951112531785,1.0649637471542845,-0.4465395244109626,17.77291130233217,3.778661674834316,23,27
Comoros,COM,2018,-0.7826266373025448,-0.9500788897438257,-0.060878828387456785,-0.8969468650677057,-0.5594551932813717,-0.27152983968925165,-0.21254088151058229,-1.4937421514914737,1.2154924592400194,0.34491080941639235,0.556220344017307,-0.39901477402582486,0.612730700621032,0.11868308521012776,0.12955447154404823,13.556209895871035,3.680190817959337,24,22
Comoros,COM,2019,-0.7835514276789463,-1.2086880303250824,-0.060878828387456785,-0.9180591454102108,-0.579618845679577,-0.2714392036913593,-0.30868762384695037,-1.5225068459420854,0.40671067214865514,0.34491080941639235,0.556220344017307,-0.39901477402582486,0.612730700621032,-0.17462894777034282,0.12955447154404823,13.575448441445744,3.677178755883287,24,23
Comoros,COM,2020,-0.7946024403202265,-1.4114815777029899,-0.060878828387456785,-1.165643168964657,-0.5870633963448081,-0.27134495749259013,-0.36086456837302433,-1.5592366047852007,0.40671067214865514,0.34491080941639235,0.556220344017307,-0.39901477402582486,0.612730700621032,-0.2060552370182504,0.12955447154404823,13.595068354721725,3.676064385936926,24,24
Comoros,COM,2021,-0.7945815093372626,-1.1318311774291079,-0.060878828387456785,-0.9238689177416006,-0.5873442178257365,-0.2712481351705822,-0.41202778493233383,-1.4519477735452744,0.40671067214865514,0.34491080941639235,0.556220344017307,-0.39901477402582486,0.612730700621032,-0.4257998981838318,0.12955447154404823,13.614831529134067,3.6760223256370783,24,25
Comoros,COM,2022,-0.791372642608717,-1.2925189609151375,-0.3106921947397232,-0.6825801465738406,-0.5837305176938203,-0.2711512947068614,-0.4088884819700344,-1.4303556169461378,0.48254559597921937,0.6386524170858072,0.556220344017307,0.2638109438532991,0.9533575759113041,-0.6455445593494132,0.12955447154404823,13.63421527437178,3.676563435908867,24,26
Comoros,COM,2023,-0.7861042897161875,-1.3175523698603824,-0.3106921947397232,-0.8190126956881373,-0.5726233052349083,-0.2710533355041753,-0.4048437725593105,-1.4395896830193398,0.747984813800328,0.8413061381208329,0.556220344017307,0.2638109438532991,1.1941564099669584,-0.38346973410987567,0.12955447154404823,13.653447994903729,3.6782247832603967,24,27
Cabo Verde,CPV,2018,-0.021619345555847137,-0.09153061916490066,1.1417097625765067,0.9261597782138701,0.1531257249208533,-0.2730910852694397,0.5637065623493743,-1.0152755311316901,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.7336449969704368,0.12955447154404823,13.14884171171736,3.7811990436914886,25,22
Cabo Verde,CPV,2019,0.06545294176081777,-0.09153061916490066,1.1559480325743068,0.8604844939062664,0.2819470618684369,-0.27308691872269913,0.5522862102774123,-1.127032862702756,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.716186121978762,0.12955447154404823,13.150182803730594,3.79841839577134,25,23
Cabo Verde,CPV,2020,-0.2201022156727627,-0.09153061916490066,1.2653206353471873,0.12948303999779334,-0.013203004610756965,-0.2730834415610506,0.5121464402659277,-1.0104556109836964,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.6934895321124357,0.12955447154404823,13.151300627298927,3.758518340357477,25,24
Cabo Verde,CPV,2021,-0.14847188502739783,-0.09153061916490066,1.218102919158497,0.10227199144932127,0.11277620400720494,-0.27307152850288086,0.5313869584755836,-1.190756142562535,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.6934895321124357,0.12955447154404823,13.155120941642501,3.7757440294400015,25,25
Cabo Verde,CPV,2022,0.02622569918842989,-0.09153061916490066,1.1972965126696544,0.668854569656813,0.2772564813041678,-0.27305283044406825,0.6507701271018537,-1.3105599313515686,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.6934895321124357,0.12955447154404823,13.16108781358641,3.797796586989434,25,26
Cabo Verde,CPV,2023,0.08297696452999542,-0.09153061916490066,1.1972965126696544,0.6119720257708091,0.4307434426013628,-0.27303716809855577,0.6772063069976112,-1.3189826992528604,1.8220786782412985,1.1376896013079765,0.885245806966087,0.16912164080531122,1.2903836743603156,1.6934895321124357,0.12955447154404823,13.166058680018418,3.8179456158215768,25,27
Cuba,CUB,2018,-0.31491317941001196,-1.3519781067714611,1.3113759276885424,-1.3583711246923704,-0.23253124307546041,-0.2083027771211012,-0.07520648527852555,-0.16270281756885632,0.60890624023874,1.1376896013079765,0.6160431946192833,-0.8961339132993669,0.34166951112531785,0.008691072842451183,0.7056484674990585,16.2338427488325,3.727801886266728,26,22
Cuba,CUB,2019,-0.31491317941001196,-1.3805614329856661,1.3435173284208006,-1.4819771281448264,-0.23253124307546041,-0.20844955567333254,-0.09464892156611922,-0.1900177168381908,0.60890624023874,1.1376896013079765,0.6160431946192833,-0.8961339132993669,0.4772001058731751,-0.01924323189852631,0.8496719664878105,16.231678500391457,3.727801886266728,26,23
Cuba,CUB,2020,-0.31491317941001196,-1.550105031534855,1.3804756216540974,-1.6889578356951331,-0.23253124307546041,-0.208609759093146,-0.14777735608100598,-0.31736208929019877,0.60890624023874,1.1376896013079765,0.6160431946192833,-0.8961339132993669,0.4772001058731751,-0.01924323189852631,1.1377189644653156,16.229310943909802,3.727801886266728,26,24
Cuba,CUB,2021,-0.31491317941001196,-1.4670063034270078,1.327156095567313,0.17675796620377376,-0.23253124307546041,-0.20893743471242776,-0.1174262274845445,-0.29000496085856337,0.60890624023874,1.1376896013079765,0.34684058227247955,-0.8961339132993669,0.34166951112531785,-0.06289120503494508,1.473773795439072,16.224450881722994,3.727801886266728,26,25
Cuba,CUB,2022,-0.31491317941001196,-1.3473567477680826,1.457971349776277,0.5779952219427309,-0.23253124307546041,-0.20931446788540564,-0.11669296615345102,-0.25376211742752974,0.60890624023874,1.1376896013079765,0.34684058227247955,-1.1091851434289437,0.34166951112531785,-0.05241577528564255,1.1377189644653156,16.21882936947903,3.727801886266728,26,26
Cuba,CUB,2023,-0.31491317941001196,-1.1809980082143419,1.167121548170628,1.351446006107206,-0.23253124307546041,-0.20955568614801093,-0.08849979916963129,-0.1943661269848755,0.60890624023874,1.1376896013079765,0.07763796992567584,-1.1091851434289437,0.34166951112531785,-0.05241577528564255,1.1377189644653156,16.215216191071093,3.727801886266728,26,27
Djibouti,DJI,2021,-0.4072603530764228,0.8577039802276255,0.17424341889584308,5.496446825177343,0.19013068172666073,-0.26941537466716436,-1.5842469432004114,-0.9506173929462262,-0.6042661977638185,-0.051478348695809785,-0.46076725476793157,-0.6830826831697902,-0.7425752468575356,-0.9096547605892411,0.12955447154404823,13.929953800492983,3.7861758673638155,27,8
Djibouti,DJI,2022,-0.37417561498308044,0.7749886544561362,0.17424341889584308,6.6217688806826835,0.2466806932008922,-0.26931953804489334,-1.5731946232739198,-0.9818202824595585,-0.6042661977638185,-0.051478348695809785,-0.46076725476793157,-0.6830826831697902,-0.878105841605393,-0.9096547605892411,0.12955447154404823,13.943989081318946,3.793733792369835,27,9
Djibouti,DJI,2023,-0.32467739325220984,0.24953891993824776,0.17424341889584308,6.146693786619507,-0.046632431007289435,-0.2692237014226223,-1.5477480133066643,-1.0316057469816313,-0.6042661977638185,-0.051478348695809785,-0.46076725476793157,-0.8961339132993669,-0.878105841605393,-0.9166387296031007,0.12955447154404823,13.95783009646556,3.753897131153659,27,10
Dominica,DMA,2019,1.3415830331249188,-0.09153061916490066,1.530367577477357,-0.15371666277275856,1.013516458872042,-0.2757853412956586,-0.020669513802807814,-0.8639518655801389,2.024274246331383,0.7413004431957745,1.2740941205168432,2.252288694033879,2.7209844569346235,1.7764198430372518,0.12955447154404823,11.125511451119438,3.890952597715376,28,16
Dominica,DMA,2020,0.9366104537905855,-0.09153061916490066,1.5142840242305005,-0.15371666277275856,0.08913775238525186,-0.27578719779761707,-0.020669513802807814,-1.221988860295461,2.024274246331383,0.7413004431957745,1.7526764946084743,2.252288694033879,2.7209844569346235,1.7764198430372518,0.12955447154404823,11.120978572662972,3.772534374140514,28,17
Dominica,DMA,2021,1.0700227622129606,-0.09153061916490066,1.527110434438931,-0.15371666277275856,0.21033255019604527,-0.27578944132278504,-0.020669513802807814,-1.147373278124142,2.024274246331383,0.7413004431957745,1.7526764946084743,2.252288694033879,2.4198051165516623,1.7764198430372518,0.12955447154404823,11.11547316837192,3.7888824156793826,28,18
Dominica,DMA,2022,1.331288477382006,-0.09153061916490066,1.521747151079129,-0.15371666277275856,-0.18163263310135752,-0.2757917150841413,-0.020669513802807814,-1.18346684827606,2.024274246331383,0.7413004431957745,1.7526764946084743,2.252288694033879,2.4198051165516623,1.7764198430372518,0.12955447154404823,11.109862469478076,3.7350146605504824,28,19
Dominica,DMA,2023,1.4403986706950147,-0.09153061916490066,1.4202464700831299,-0.15371666277275856,0.5904695999483349,-0.2757936260112386,-0.020669513802807814,-1.1715427774368607,2.024274246331383,1.5340787594201784,1.7526764946084743,2.252288694033879,2.11862631829108,1.7764198430372518,0.12955447154404823,11.10512262649847,3.8384913481885383,28,20
Dominican Republic,DOM,2018,1.7980808199598963,0.27073299119846894,0.6098483436024237,-0.6261395823179658,-0.09489221994953405,-0.21099419094562483,0.342571827411017,0.007137428834743935,0.0023200212374607228,-0.051478348695809785,0.885245806966087,0.8082753311940414,0.612730700621032,0.6267414280512996,-0.9266178543734708,16.193393643328456,3.7471879106338974,29,22
Dominican Republic,DOM,2019,1.9163427497292373,0.2906009636496471,0.6692720452857334,-0.667379366680894,-0.10425175246501106,-0.210316960801245,0.23539195918357528,0.043471718860070306,0.0023200212374607228,-0.051478348695809785,0.885245806966087,0.8082753311940414,0.612730700621032,0.6267414280512996,-0.7345865223884667,16.203726775838106,3.7458814926109256,29,23
Dominican Republic,DOM,2020,1.630470338163545,0.269432068067299,0.6036347232393394,-0.8465781391126177,-0.11118469032581187,-0.20962602156911356,0.23743577226265145,0.16557617159103882,0.0023200212374607228,-0.051478348695809785,0.6160431946192833,0.8082753311940414,0.612730700621032,0.5883316935610199,-0.7345865223884667,16.21416018253143,3.744912680883628,29,24
Dominican Republic,DOM,2021,2.006665768465854,0.7717424538308779,0.4464111524923495,-0.6373078817206248,-0.04374348030072443,-0.20892952492558206,0.3424995871143522,0.3356580271888475,0.60890624023874,1.1376896013079765,0.6160431946192833,0.8082753311940414,0.612730700621032,0.6110282834273458,-0.9026139378753447,16.224568477768667,3.7542973373414794,29,25
Dominican Republic,DOM,2022,2.1466861942772444,0.895198723787976,0.47625653394432527,-0.5668971078567407,-0.037416522362155785,-0.2082809103097602,0.2342843515040259,0.33204645482952133,0.60890624023874,1.1376896013079765,0.6160431946192833,0.5952241010644648,0.612730700621032,0.6005528536780433,-1.0226335203659718,16.234164774261224,3.755173251402062,29,26
Dominican Republic,DOM,2023,2.1910145030891957,0.7758664510296112,0.43829897261369044,-0.6983882941157987,0.02594924311817389,-0.2076729754616073,0.19668889598209827,0.20586773375442474,0.60890624023874,1.1376896013079765,0.6160431946192833,0.5952241010644648,0.612730700621032,0.609282553059625,-1.0226335203659718,16.24307636550857,3.763903646280621,29,27
Algeria,DZA,2018,1.0001927414270488,2.2349843415523662,1.4419271824844067,-0.6232109394477675,-0.5134219826943595,-0.019157779837327818,1.8204659019056317,0.7078489635540617,0.0023200212374607228,-0.051478348695809785,-0.46076725476793157,-1.535287603688097,-0.20045286786610875,-0.34049009339146186,0.12955447154404823,17.565133120992417,3.687033484426654,30,22
Algeria,DZA,2019,0.9785593582991834,2.0970970296693583,1.4419271824844067,-0.7951459839980215,-0.5201221141644043,-0.01438341919334666,1.8316991939161649,0.5607013470928147,-0.6042661977638185,-0.051478348695809785,-0.999172479461539,-1.7483382372744682,-0.20045286786610875,-0.2514489405223909,0.12955447154404823,17.583537249707327,3.6860404414820507,30,23
Algeria,DZA,2020,0.8278076494604607,2.002157498307017,1.4419271824844067,-0.9725256097395218,-0.5235257594334063,-0.00986283692456903,1.8373146104592033,0.2653358695383366,-0.6042661977638185,-0.051478348695809785,-0.999172479461539,-1.7483382372744682,-0.20045286786610875,-0.29335065951960104,0.12955447154404823,17.600656370961218,3.685535600885365,30,24
Algeria,DZA,2021,0.8732126685002847,1.520158041376196,1.4419271824844067,-0.7855705577784406,-0.561919985036989,-0.005514824676598319,1.8696180745545858,0.7892216159545808,-0.6042661977638185,-1.240646298699596,-1.2683750918083427,-1.7483382372744682,-0.33598346261396533,-0.29335065951960104,-0.038472943942829865,17.61685001661988,3.6798231118074765,30,25
Algeria,DZA,2022,0.9160115359776052,0.9458925814898899,1.491413445853212,-0.6593439777180814,-0.6227083744008655,-0.0011832488205592469,1.907654530344214,1.3491051942862955,-0.6042661977638185,-1.240646298699596,-0.999172479461539,-1.7483382372744682,-0.33598346261396533,-0.3125552648789969,0.021536847302484237,17.632725837337066,3.670711436794706,30,26
Algeria,DZA,2023,0.9725783339993127,1.229533364699271,1.372393404868104,-0.8753830860104049,-0.5580159920144815,0.0029701754143223176,1.932677194289502,0.8912198576991286,-0.6042661977638185,-1.240646298699596,-0.999172479461539,-1.7483382372744682,-0.33598346261396533,-0.3125552648789969,0.2735779705328008,17.647715597129306,3.68040546047119,30,27
Ecuador,ECU,2018,0.8112108630772933,-0.19425889817665343,1.1445213034984756,-0.7515772367408239,-0.4221478218187875,-0.17309316526012072,-0.07598677993571469,0.09823285814593251,-0.6042661977638185,-0.051478348695809785,0.34684058227247955,-0.8961339132993669,-0.06492227311825187,0.5796019941794383,-0.15849252643345632,16.651634251078466,3.7004641409266354,31,22
Ecuador,ECU,2019,0.7792592528997657,-0.23472495953859376,1.10330755607099,-0.7494458729694848,-0.48611981606269994,-0.17133659995108794,-0.24360799821776064,-0.015254137614452074,-0.6042661977638185,-0.051478348695809785,-0.1915646424211279,-0.4700314530402132,0.07060832162960441,0.5900774239287407,0.24957405403467528,16.668527798058655,3.6910698400388675,31,23
Ecuador,ECU,2020,0.5647415820188131,-0.5574258230138245,1.1086614084619237,-0.8681478711946783,-0.4434308647221165,-0.17009060291681172,-0.2509703887072284,-0.23730006371421553,-0.6042661977638185,-0.051478348695809785,-0.1915646424211279,-0.2569802229106366,0.07060832162960441,0.5551591501739037,0.41760146952155336,16.680340323204483,3.697348507727001,31,24
Ecuador,ECU,2021,0.7248042367919861,-0.4075536689975973,1.1305781109131379,-0.5992849499818321,-0.5381174752338654,-0.16926582622101907,-0.12210523544577657,0.04289383288718796,-0.6042661977638185,-0.051478348695809785,-0.46076725476793157,0.3821728709348875,0.4772001058731751,0.48183114192878596,0.7536563004953095,16.68808346300003,3.683368413392171,31,25
Ecuador,ECU,2022,0.8266801511744223,-0.24387134401801616,1.1140440988622018,-0.3493413125929323,-0.512425836109939,-0.16841048678614529,-0.05199850000799603,0.22873567385074192,-0.6042661977638185,-0.051478348695809785,-0.46076725476793157,0.3821728709348875,-0.06492227311825187,0.478339681193343,0.7056484674990585,16.696050699071588,3.687181041589122,31,26
Ecuador,ECU,2023,0.8501364315219069,-0.3321749010534605,1.0661615893856982,-0.4909367828663543,-0.5737044639474504,-0.16746599292660333,-0.03567990112380633,0.06168814078594258,-0.6042661977638185,-0.051478348695809785,0.07763796992567584,0.3821728709348875,-0.4715140573618222,0.4294539931822733,0.7056484674990585,16.704775258854454,3.6780631915051276,31,27
"Egypt, Arab Rep.",EGY,2018,0.8719143043029375,-0.5072468878081748,0.4926782970753604,-0.8124233033604759,-0.11663879308304279,0.3628889099390979,1.239881584556346,0.7067356641576132,0.60890624023874,-0.051478348695809785,0.6160431946192833,-0.2569802229106366,0.4772001058731751,-0.36493241362550954,0.12955447154404823,18.475946041978823,3.744149862025897,32,22
"Egypt, Arab Rep.",EGY,2019,0.9526655661544071,-0.46315770768213177,0.5262891341598687,-0.9512339574502374,-0.16280760679299153,0.37420367860472753,1.4770230612594315,0.7479575327298682,0.0023200212374607228,-0.051478348695809785,0.34684058227247955,-0.2569802229106366,0.4772001058731751,-0.4173095623720222,0.4536073442687414,18.49349578563159,3.7376692059911156,32,23
"Egypt, Arab Rep.",EGY,2020,0.9950643838721582,-0.683225648677159,0.5895083990935099,-1.2121457005823912,-0.3830581640250752,0.3848587057372601,1.4622036027955758,0.46047464630198487,-0.6042661977638185,-0.051478348695809785,0.34684058227247955,-0.04392958932426608,0.34166951112531785,-0.4400066760098359,0.561624968510306,18.509745324176897,3.706161326683987,32,24
"Egypt, Arab Rep.",EGY,2021,1.0355301159075436,-0.7649444095031871,0.6702542612777975,-1.2779489938667177,-0.4368994059192261,0.3947875684783522,1.4430071714604118,0.3621668689995804,-0.6042661977638185,-0.051478348695809785,0.34684058227247955,0.16912164080531122,0.4772001058731751,-0.4400066760098359,0.561624968510306,18.524653377947843,3.6983056834092483,32,25
"Egypt, Arab Rep.",EGY,2022,1.1527326042144204,-0.5515349499423595,0.6702542612777975,-1.0713096707216696,-0.23654828688362028,0.40483349364586546,1.4820249280560969,0.48892256686240126,-0.6042661977638185,-0.051478348695809785,0.34684058227247955,0.16912164080531122,0.4772001058731751,-0.4400066760098359,0.561624968510306,18.53951434756893,3.727230415195712,32,26
"Egypt, Arab Rep.",EGY,2023,1.2023805241275538,-0.904892827056695,0.7641375492148103,-0.9707670849945815,-0.2206076081068653,0.41642920487822077,1.55766704722941,0.4908394485017818,-0.6042661977638185,-0.051478348695809785,-0.1915646424211279,0.3821728709348875,0.4772001058731751,-0.4400066760098359,0.39359755302342786,18.55639776011072,3.729496240806699,32,27
Eritrea,ERI,2008,-0.31491317941001196,-1.1983296372151975,-0.43426855177919266,-1.2575354997055677,-0.16308303947426325,-0.2591648291193013,-0.688256263274141,-0.07645945311731528,0.0023200212374607228,-0.051478348695809785,0.07763796992567584,-1.9613894674040449,-1.149167031101106,-1.4212050879373428,0.12955447154404823,14.850944466749846,3.7376304175643575,33,12
Eritrea,ERI,2009,-0.31491317941001196,-1.6169202191257224,-0.419109714523582,-1.3326042281535044,0.18782328293686923,-0.2587321008875705,-0.6884170782388502,-0.4171272453804931,0.0023200212374607228,-0.051478348695809785,0.07763796992567584,-1.9613894674040449,-1.149167031101106,-1.4212050879373428,0.12955447154404823,14.876035304531538,3.7858662666275222,33,13
Eritrea,ERI,2010,-0.31491317941001196,-1.2381458872532076,-0.4282447343544739,-1.0571484808779117,0.3271109529192127,-0.2583855881230102,-0.6462020256855603,-0.4171272453804931,0.0023200212374607228,-0.051478348695809785,-0.1915646424211279,-1.9613894674040449,-1.149167031101106,-1.4212050879373428,0.12955447154404823,14.895682870505256,3.8043858640898502,33,14
Eritrea,ERI,2011,-0.31491317941001196,-1.2089132180687425,-0.4181365395871304,-0.7694268071992957,-0.32151770528089524,-0.2580632764035236,-0.6327544467418671,-0.4171272453804931,0.0023200212374607228,-0.051478348695809785,-0.1915646424211279,-1.9613894674040449,-1.149167031101106,-1.4159673730626916,0.12955447154404823,14.913618052578634,3.7150653804661737,33,15
Ethiopia,ETH,2018,-0.954584447879347,1.4043335305643372,-1.067634506432382,-1.2390230070366275,0.040916602664020627,0.40511107394845786,-1.4371785588226111,0.03925181488150492,0.0023200212374607228,-0.051478348695809785,-0.999172479461539,-0.8961339132993669,0.2061389163774616,-0.3666786677647182,0.561624968510306,18.53992185387941,3.7659547353811273,34,22
Ethiopia,ETH,2019,-0.9355642491774865,1.537930907715572,-1.067634506432382,-1.3081549984404819,-0.17159328871618854,0.42369563215760614,-1.4720122361491368,-0.16732305088905122,0.0023200212374607228,-0.051478348695809785,-0.999172479461539,-0.8961339132993669,0.2061389163774616,-0.3509655231407644,0.9576895907293757,18.566834251469874,3.736431200559106,34,23
Ethiopia,ETH,2020,-0.9237778303975519,0.9694540853810688,-1.067634506432382,-1.4476087300369105,-0.23033570299732467,0.4429275894878087,-1.5079181953328193,-0.3104055904729181,0.0023200212374607228,-0.051478348695809785,-1.8067803165019503,-0.8961339132993669,0.2061389163774616,-0.36144095289006695,1.2817424634540688,18.593941979716885,3.7281140893361284,34,24
Ethiopia,ETH,2021,-0.912998568213154,0.6595924215329111,-1.067634506432382,-1.437780258745501,0.01943154245873716,0.46240524003647726,-1.5511721389057878,-0.41457456251946007,0.0023200212374607228,-0.051478348695809785,-2.0759829288487537,-0.8961339132993669,-0.20045286786610875,-0.8118844321100759,1.1377189644653156,18.62066693337552,3.763009160520638,34,25
Ethiopia,ETH,2022,-0.9029219378253304,0.33402998061023126,-1.067634506432382,-1.372523272350086,-0.13693890846018902,0.48203275322857847,-1.5486448656455234,-0.3424122246128544,0.0023200212374607228,-0.051478348695809785,-2.0759829288487537,-0.8961339132993669,-0.20045286786610875,-0.8345810219764017,0.9936954654765636,18.646893883257192,3.7413055334972025,34,26
Ethiopia,ETH,2023,-0.8875674541885574,-0.0509590435692697,-1.067634506432382,-1.546429361029012,-0.2348098267304614,0.5020334172670865,-1.543813337138557,-0.19549603958098957,0.0023200212374607228,-0.051478348695809785,-1.8067803165019503,-0.8961339132993669,-0.20045286786610875,-0.7996627482215641,0.9456876324803126,18.672930125028664,3.7274777714003986,34,27
Fiji,FJI,2018,0.663703882213101,-0.09153061916490066,1.039674917055533,-0.15371666277275856,0.7794414048800868,-0.27064942235984496,-0.7875886374698963,-0.9396920302150198,2.024274246331383,2.723246709423965,1.513385092200569,1.2580498189435894,1.8174469779081186,1.2395540683854973,0.12955447154404823,13.729060114531087,3.8622660968437668,35,22
Fiji,FJI,2019,0.6571393610797738,-0.09153061916490066,1.0322622101050278,-0.15371666277275856,0.3786277765174499,-0.2706632161089237,-0.7976837441137058,-0.8149274054993493,2.024274246331383,2.723246709423965,1.513385092200569,1.2580498189435894,2.4198051165516623,1.2395540683854973,0.12955447154404823,13.726570048667627,3.811149545317894,35,23
Fiji,FJI,2020,0.32050569268021933,-0.09153061916490066,1.0201469185765217,-0.15371666277275856,0.3164857829258982,-0.27066282908571415,-0.8238958567393391,-0.6756286690370977,2.024274246331383,2.723246709423965,1.513385092200569,1.2580498189435894,2.4198051165516623,1.171463775015031,0.12955447154404823,13.726639999221357,3.802985169004895,35,24
Fiji,FJI,2021,0.24706688987646358,-0.09153061916490066,1.1075785563710185,-0.15371666277275856,1.0255301433767305,-0.27065225851430263,-0.808636206444544,-0.7253404082940704,2.024274246331383,2.723246709423965,1.513385092200569,1.2580498189435894,2.4198051165516623,1.171463775015031,0.12955447154404823,13.728548634297264,3.8924029362592565,35,25
Fiji,FJI,2022,0.5164418974318566,-0.09153061916490066,1.1565496002417859,-0.15371666277275856,-0.28901748999229393,-0.2706358644530345,-0.7268629915907389,-0.7519869061335368,2.024274246331383,2.723246709423965,1.513385092200569,1.2580498189435894,2.4198051165516623,1.171463775015031,0.12955447154404823,13.73150157835635,3.7197359155475302,35,26
