country_code,year,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog
AUS,2022,0.875,1.0,0.875,0.9642856999999999,0.8999999999999999,0.8736666999999999,0.8888888888888888
AUS,2023,1.0,1.0,0.9375,0.9642856999999999,0.9249999999999999,0.9553332999999999,0.8888888888888888
AUS,2024,1.0,1.0,0.9375,0.9285713999999999,0.9249999999999999,0.9616667,0.8888888888888888
AUT,1996,0.875,1.0,1.0,0.8214286,0.9249999999999999,0.875,0.9444444444444444
AUT,1997,,,,,,,0.9085648148148148
AUT,1998,0.875,1.0,1.0,0.8214286,0.9249999999999999,0.875,0.8888888888888888
AUT,1999,,,,,,,0.8888888888888888
AUT,2000,0.875,1.0,1.0,0.8214286,0.9249999999999999,0.875,0.8888888888888888
AUT,2001,,,,,,,0.9166666666666666
AUT,2002,0.875,1.0,1.0,0.8571428999999999,0.9249999999999999,0.875,0.9444444444444444
AUT,2003,0.875,1.0,1.0,0.8571428999999999,0.9249999999999999,0.875,0.9444444444444444
AUT,2004,0.875,1.0,0.9375,0.8214286,0.9249999999999999,0.875,0.9444444444444444
AUT,2005,0.875,1.0,0.9375,0.8571428999999999,0.8999999999999999,0.75,0.9444444444444444
AUT,2006,0.875,0.75,1.0,0.8214286,0.95,0.9563332999999999,0.9444444444444444
AUT,2007,0.875,0.75,0.9375,0.8214286,0.95,0.9563332999999999,0.9444444444444444
AUT,2008,0.875,0.75,0.9375,0.8214286,0.95,0.9496667,0.9444444444444444
AUT,2009,0.875,0.75,0.875,0.8214286,0.9249999999999999,0.9496667,0.9444444444444444
AUT,2010,0.75,1.0,0.875,0.8214286,0.9249999999999999,0.9496667,0.9444444444444444
AUT,2011,0.75,0.75,0.875,0.8214286,0.9249999999999999,0.8663333,0.9398148148148148
AUT,2012,0.75,0.75,1.0,0.8214286,0.95,0.8706667,0.9166666666666666
AUT,2013,0.75,0.75,1.0,0.8214286,0.95,0.866,0.9166666666666666
AUT,2014,0.75,0.75,1.0,0.8214286,0.95,0.868,0.9166666666666666
AUT,2015,0.75,0.75,1.0,0.8214286,0.95,0.868,0.9166666666666666
AUT,2016,0.75,0.75,1.0,0.8571428999999999,0.95,0.8636667,0.9166666666666666
AUT,2017,0.75,0.75,1.0,0.8571428999999999,0.95,0.864,0.9166666666666666
AUT,2018,0.75,0.75,0.875,0.8214286,0.95,0.8596667,0.9166666666666666
AUT,2019,0.75,0.75,0.875,0.8214286,0.95,0.8596667,0.9166666666666666
AUT,2020,0.75,0.75,0.875,0.7857143,0.95,0.8553333,0.9166666666666666
AUT,2021,0.625,0.75,0.875,0.7857143,0.95,0.8523333,0.9166666666666666
AUT,2022,0.625,0.75,0.875,0.7857143,0.95,0.8566667,0.9166666666666666
AUT,2023,0.625,0.75,0.875,0.7857143,0.95,0.8593333,0.9004629629629629
AUT,2024,0.625,0.75,0.875,0.7857143,0.95,0.8593333,0.8888888888888888
AZE,1996,0.0,0.0,0.25,0.3214286,0.19999999999999998,0.125,
AZE,1997,,,,,,,
AZE,1998,0.0,0.0,0.125,0.3214286,0.19999999999999998,0.125,
AZE,1999,,,,,,,0.4212962962962963
AZE,2000,0.0,0.0,0.25,0.3214286,0.19999999999999998,0.125,0.4166666666666667
AZE,2001,,,,,,,0.4166666666666667
AZE,2002,0.0,0.0,0.125,0.2857143,0.3,0.125,0.4166666666666667
AZE,2003,0.0,0.0,0.125,0.2857143,0.3,0.125,0.4166666666666667
AZE,2004,0.0,0.0,0.125,0.2857143,0.3,0.125,0.4166666666666667
AZE,2005,0.0,0.0,0.125,0.2857143,0.3,0.125,0.3773148148148148
AZE,2006,0.0,0.0,0.25,0.3214286,0.25,0.1936667,0.3611111111111111
AZE,2007,0.0,0.0,0.375,0.3214286,0.25,0.1936667,0.3611111111111111
AZE,2008,0.0,0.0,0.375,0.3214286,0.25,0.1896667,0.3611111111111111
AZE,2009,0.0,0.0,0.3125,0.3214286,0.25,0.1896667,0.3611111111111111
AZE,2010,0.0,0.0,0.375,0.3214286,0.25,0.18833329999999998,0.3611111111111111
AZE,2011,0.0,0.0,0.3125,0.3214286,0.25,0.18833329999999998,0.3611111111111111
AZE,2012,0.0,0.0,0.3125,0.3214286,0.25,0.18833329999999998,0.3611111111111111
AZE,2013,0.0,0.0,0.375,0.39285709999999996,0.3,0.18533329999999998,0.3611111111111111
AZE,2014,0.0,0.0,0.375,0.39285709999999996,0.325,0.17766669999999998,0.3611111111111111
AZE,2015,0.0,0.0,0.375,0.39285709999999996,0.325,0.17366669999999998,0.3611111111111111
AZE,2016,0.125,0.25,0.375,0.4285714,0.325,0.1716667,0.3611111111111111
AZE,2017,0.125,0.25,0.375,0.39285709999999996,0.325,0.1716667,0.3611111111111111
AZE,2018,0.125,0.25,0.375,0.39285709999999996,0.325,0.1716667,0.3611111111111111
AZE,2019,0.125,0.25,0.375,0.39285709999999996,0.325,0.175,0.3611111111111111
AZE,2020,0.125,0.25,0.3125,0.39285709999999996,0.325,0.17266669999999998,0.3611111111111111
AZE,2021,0.125,0.25,0.3125,0.39285709999999996,0.325,0.17266669999999998,0.3611111111111111
AZE,2022,0.125,0.25,0.25,0.39285709999999996,0.35,0.179,0.3611111111111111
AZE,2023,0.0,0.25,0.375,0.39285709999999996,0.35,0.17666669999999998,0.3611111111111111
AZE,2024,0.0,0.25,0.375,0.39285709999999996,0.35,0.17666669999999998,0.3611111111111111
BDI,1996,0.125,0.125,0.125,0.125,0.1875,0.125,
BDI,1997,,,,,,,
BDI,1998,0.125,0.125,0.125,0.125,0.1875,0.125,
BDI,1999,,,,,,,
BDI,2000,0.125,0.125,0.125,0.25,0.1875,0.125,
BDI,2001,,,,,,,
BDI,2002,0.25,0.125,0.1875,0.25,0.1875,0.25,
BDI,2003,0.25,0.125,0.1875,0.25,0.1875,0.3125,
BDI,2004,0.2727273,0.1717172,0.21212119999999998,0.2929293,0.24242419999999998,0.2878788,
BDI,2005,0.25,0.25,0.3125,0.25,0.25,0.375,
BDI,2006,0.125,0.0,0.5,0.3571429,0.39999999999999997,0.317,
BDI,2007,0.125,0.0,0.5625,0.3571429,0.375,0.23366669999999998,
BDI,2008,0.125,0.0,0.5,0.3571429,0.375,0.23366669999999998,
BDI,2009,0.125,0.0,0.4375,0.3571429,0.27499999999999997,0.23366669999999998,
BDI,2010,0.125,0.0,0.375,0.3571429,0.27499999999999997,0.217,
BDI,2011,0.125,0.0,0.375,0.3571429,0.27499999999999997,0.217,
BDI,2012,0.0,0.0,0.3125,0.2857143,0.27499999999999997,0.2033333,
BDI,2013,0.0,0.25,0.3125,0.2857143,0.27499999999999997,0.19699999999999998,
BDI,2014,0.0,0.25,0.3125,0.2857143,0.27499999999999997,0.1943333,
BDI,2015,0.0,0.25,0.1875,0.2857143,0.25,0.1663333,
BDI,2016,0.0,0.25,0.125,0.2857143,0.19999999999999998,0.1633333,
BDI,2017,0.0,0.25,0.1875,0.2857143,0.19999999999999998,0.161,
BDI,2018,0.0,0.25,0.25,0.2857143,0.175,0.161,
BDI,2019,0.0,0.25,0.25,0.2857143,0.175,0.155,
BDI,2020,0.0,0.25,0.3125,0.25,0.175,0.1546667,
BDI,2021,0.0,0.25,0.25,0.25,0.175,0.1543333,
BDI,2022,0.0,0.25,0.25,0.25,0.175,0.1543333,
BDI,2023,0.0,0.25,0.25,0.2142857,0.175,0.1543333,
BDI,2024,0.0,0.25,0.25,0.2142857,0.15,0.1543333,
BEL,1996,0.75,1.0,1.0,0.8214286,0.85,0.875,0.9166666666666666
BEL,1997,,,,,,,0.7962962962962963
BEL,1998,0.75,1.0,1.0,0.8214286,0.85,0.875,0.7777777777777778
BEL,1999,,,,,,,0.7777777777777778
BEL,2000,0.75,1.0,1.0,0.8214286,0.85,0.875,0.7916666666666666
BEL,2001,,,,,,,0.8333333333333334
BEL,2002,0.75,1.0,1.0,0.8214286,0.85,0.875,0.8333333333333334
BEL,2003,0.75,1.0,1.0,0.8214286,0.85,0.875,0.8333333333333334
BEL,2004,0.75,1.0,0.875,0.7857143,0.7999999999999999,0.875,0.8333333333333334
BEL,2005,0.75,1.0,0.9375,0.7857143,0.7999999999999999,0.875,0.8333333333333334
BEL,2006,0.75,0.75,0.875,0.7857143,0.7999999999999999,0.855,0.8171296296296297
BEL,2007,0.75,0.75,0.84375,0.7857143,0.7999999999999999,0.855,0.8055555555555557
BEL,2008,0.75,0.75,0.8125,0.75,0.7999999999999999,0.8553333,0.8055555555555557
BEL,2009,0.75,1.0,0.8125,0.7857143,0.85,0.8553333,0.888888888888889
BEL,2010,0.75,1.0,0.75,0.7857143,0.85,0.8516667,0.888888888888889
BEL,2011,0.75,1.0,0.75,0.7857143,0.85,0.8516667,0.888888888888889
BEL,2012,0.75,1.0,0.75,0.7857143,0.85,0.8516667,0.888888888888889
BEL,2013,0.75,1.0,0.75,0.7857143,0.85,0.8516667,0.888888888888889
BEL,2014,0.75,0.5,0.75,0.7857143,0.85,0.8476667,0.8865740740740741
BEL,2015,0.75,0.5,0.75,0.8571428999999999,0.85,0.8476667,0.8611111111111112
BEL,2016,0.75,0.5,0.75,0.8571428999999999,0.85,0.8423333,0.8611111111111112
BEL,2017,0.75,0.5,0.75,0.8571428999999999,0.85,0.8426667,0.8611111111111112
BEL,2018,0.75,0.5,0.75,0.8214286,0.85,0.8426667,0.8611111111111112
BEL,2019,0.75,0.5,0.75,0.8214286,0.85,0.838,0.8611111111111112
BEL,2020,0.75,0.5,0.75,0.8214286,0.85,0.8336667,0.8611111111111112
BEL,2021,0.75,0.5,0.75,0.8214286,0.85,0.8336667,0.8611111111111112
BEL,2022,0.75,0.5,0.75,0.8214286,0.85,0.838,0.8611111111111112
BEL,2023,0.75,0.5,0.75,0.8214286,0.85,0.838,0.8449074074074074
BEL,2024,0.75,0.5,0.8125,0.8214286,0.85,0.838,0.8333333333333334
BEN,1996,0.25,0.375,0.875,0.5,0.5625,0.4375,
BEN,1997,,,,,,,
BEN,1998,0.25,0.375,0.875,0.5,0.5625,0.4375,
BEN,1999,,,,,,,
BEN,2000,0.25,0.375,0.875,0.5,0.5625,0.4375,
BEN,2001,,,,,,,
BEN,2002,0.25,0.375,0.875,0.375,0.5,0.25,
BEN,2003,0.25,0.375,0.875,0.375,0.4375,0.375,
BEN,2004,0.2626263,0.40404039999999997,0.7070706999999999,0.36026939999999996,0.4343434,0.37878789999999996,
BEN,2005,0.248435,0.23560999999999999,0.7028985999999999,0.4098097,0.3471525,0.5005869,
BEN,2006,0.25,0.25,0.75,0.3214286,0.425,0.5386666999999999,
BEN,2007,0.25,0.25,0.75,0.3214286,0.425,0.5386666999999999,
BEN,2008,0.25,0.25,0.6875,0.3214286,0.375,0.36866669999999996,
BEN,2009,0.125,0.25,0.6875,0.3571429,0.3,0.45199999999999996,
BEN,2010,0.125,0.25,0.625,0.3571429,0.27499999999999997,0.4556667,
BEN,2011,0.125,0.25,0.625,0.3571429,0.27499999999999997,0.45199999999999996,
BEN,2012,0.125,0.25,0.625,0.3571429,0.27499999999999997,0.44999999999999996,
BEN,2013,0.125,0.25,0.625,0.3571429,0.27499999999999997,0.44566669999999997,
BEN,2014,0.125,0.25,0.625,0.3571429,0.27499999999999997,0.4383333,
BEN,2015,0.25,0.25,0.625,0.3214286,0.3,0.44066669999999997,
BEN,2016,0.25,0.25,0.625,0.3214286,0.3,0.439,
BEN,2017,0.25,0.25,0.625,0.2857143,0.3,0.437,
BEN,2018,0.25,0.25,0.625,0.2857143,0.3,0.4413333,
BEN,2019,0.25,0.25,0.5625,0.25,0.27499999999999997,0.4196667,
BEN,2020,0.375,0.25,0.5625,0.25,0.27499999999999997,0.4026667,
BEN,2021,0.375,0.25,0.5625,0.2857143,0.27499999999999997,0.3896667,
BEN,2022,0.375,0.25,0.5625,0.2857143,0.27499999999999997,0.3926667,
BEN,2023,0.375,0.25,0.5625,0.2857143,0.27499999999999997,0.40599999999999997,
BEN,2024,0.25,0.25,0.5,0.2857143,0.27499999999999997,0.39799999999999996,
BFA,1996,0.5,0.25,0.5555555999999999,0.5454545,0.6666667,0.4166667,0.4722222222222221
BFA,1997,,,,,,,0.4444444444444444
BFA,1998,0.3333333,0.25,0.7373737,0.7272727,0.6666667,0.5,0.4166666666666667
BFA,1999,,,,,,,0.4166666666666667
BFA,2000,0.3333333,0.25,0.7373737,0.6363635999999999,0.6666667,0.5833332999999999,0.4166666666666667
BFA,2001,,,,,,,0.4166666666666667
BFA,2002,0.3333333,0.25,0.7373737,0.7232143,0.6488094999999999,0.625,0.3935185185185185
BFA,2003,0.3333333,0.25,0.7070706999999999,0.7232143,0.6488094999999999,0.5416667,0.3888888888888889
BFA,2004,0.3333333,0.25,0.6919192,0.7232143,0.6488094999999999,0.5416667,0.3888888888888889
BFA,2005,0.3333333,0.25,0.7373737,0.7232143,0.6488094999999999,0.5,0.3888888888888889
BFA,2006,0.25,0.25,0.6875,0.46428569999999997,0.5,0.4573333,0.3888888888888889
BFA,2007,0.25,0.375,0.65625,0.46428569999999997,0.4875,0.4156667,0.3888888888888889
BFA,2008,0.25,0.5,0.5,0.5,0.475,0.37,0.3888888888888889
BFA,2009,0.25,0.5,0.5,0.5,0.525,0.4533333,0.3888888888888889
BFA,2010,0.25,0.5,0.5625,0.5,0.525,0.45299999999999996,0.3888888888888889
BFA,2011,0.25,0.5,0.3125,0.5,0.39999999999999997,0.36966669999999996,0.3703703703703704
BFA,2012,0.125,0.25,0.375,0.5,0.39999999999999997,0.3673333,0.3611111111111111
BFA,2013,0.125,0.25,0.375,0.5,0.39999999999999997,0.3883333,0.3611111111111111
BFA,2014,0.125,0.25,0.375,0.46428569999999997,0.39999999999999997,0.3863333,0.3634259259259259
BFA,2015,0.25,0.25,0.3125,0.4285714,0.375,0.4066667,0.3888888888888889
BFA,2016,0.375,0.25,0.3125,0.4285714,0.375,0.4066667,0.3981481481481481
BFA,2017,0.375,0.25,0.375,0.4285714,0.375,0.40833329999999995,0.4166666666666667
BFA,2018,0.375,0.25,0.3125,0.39285709999999996,0.375,0.40833329999999995,0.4166666666666667
BFA,2019,0.375,0.25,0.25,0.3214286,0.35,0.30133329999999997,0.4166666666666667
BFA,2020,0.375,0.25,0.1875,0.3214286,0.325,0.20766669999999998,0.4166666666666667
BFA,2021,0.375,0.0,0.1875,0.3571429,0.35,0.2946667,0.4166666666666667
BFA,2022,0.375,0.0,0.125,0.3571429,0.27499999999999997,0.186,0.4560185185185185
BFA,2023,0.375,0.0,0.125,0.3571429,0.25,0.1743333,0.474537037037037
BFA,2024,0.375,0.0,0.125,0.3571429,0.19999999999999998,0.08499999999999999,0.4166666666666667
BGD,1996,0.25,0.25,0.3125,0.1785714,0.27499999999999997,0.25,0.3611111111111111
BGD,1997,,,,,,,0.3958333333333333
BGD,1998,0.25,0.25,0.3125,0.1785714,0.27499999999999997,0.25,0.4583333333333333
BGD,1999,,,,,,,0.4444444444444444
BGD,2000,0.25,0.25,0.375,0.1785714,0.27499999999999997,0.25,0.3935185185185185
BGD,2001,,,,,,,0.3796296296296296
BGD,2002,0.125,0.25,0.25,0.1428571,0.19999999999999998,0.125,0.3055555555555555
BGD,2003,0.125,0.25,0.3125,0.1428571,0.19999999999999998,0.125,0.287037037037037
BGD,2004,0.0,0.25,0.375,0.1428571,0.25,0.125,0.2824074074074074
BGD,2005,0.0,0.25,0.3125,0.1428571,0.25,0.125,0.3611111111111111
BGD,2006,0.0,0.25,0.3125,0.25,0.3,0.287,0.3888888888888889
BGD,2007,0.0,0.25,0.46875,0.25,0.3125,0.287,0.4259259259259259
BGD,2008,0.0,0.25,0.375,0.25,0.325,0.2673333,0.4444444444444445
BGD,2009,0.0,0.25,0.3125,0.25,0.325,0.2673333,0.4606481481481481
BGD,2010,0.0,0.25,0.375,0.25,0.325,0.27899999999999997,0.4629629629629629
BGD,2011,0.0,0.25,0.25,0.25,0.325,0.2786667,0.4444444444444444
BGD,2012,0.0,0.25,0.25,0.25,0.325,0.2786667,0.4444444444444444
BGD,2013,0.0,0.25,0.25,0.25,0.375,0.2786667,0.4444444444444444
BGD,2014,0.0,0.25,0.3125,0.25,0.375,0.27599999999999997,0.4444444444444444
BGD,2015,0.0,0.25,0.3125,0.25,0.375,0.2743333,0.4444444444444444
BGD,2016,0.0,0.25,0.3125,0.2142857,0.375,0.2743333,0.4444444444444444
BGD,2017,0.0,0.25,0.375,0.2142857,0.35,0.2643333,0.4305555555555556
BGD,2018,0.0,0.25,0.375,0.25,0.375,0.26899999999999996,0.4166666666666667
BGD,2019,0.0,0.25,0.4375,0.25,0.375,0.2793333,0.4166666666666667
BGD,2020,0.0,0.25,0.4375,0.25,0.375,0.283,0.4166666666666667
BGD,2021,0.0,0.25,0.4375,0.2857143,0.35,0.283,0.4305555555555555
BGD,2022,0.0,0.25,0.4375,0.2857143,0.35,0.283,0.4583333333333333
BGD,2023,0.0,0.25,0.4375,0.25,0.35,0.27899999999999997,0.4583333333333333
BGD,2024,0.0,0.0,0.25,0.25,0.27499999999999997,0.2313333,0.4583333333333333
BGR,1996,0.125,0.0,0.1875,0.46428569999999997,0.35,0.375,0.6898148148148149
BGR,1997,,,,,,,0.611111111111111
BGR,1998,0.25,0.25,0.75,0.5357143,0.425,0.5,0.611111111111111
BGR,1999,,,,,,,0.611111111111111
BGR,2000,0.375,0.25,0.8125,0.5357143,0.5499999999999999,0.5,0.5694444444444444
BGR,2001,,,,,,,0.5
BGR,2002,0.375,0.25,0.75,0.6071428999999999,0.6,0.625,0.5
BGR,2003,0.375,0.25,0.75,0.6071428999999999,0.575,0.625,0.5
BGR,2004,0.375,0.25,0.75,0.6071428999999999,0.575,0.625,0.5
BGR,2005,0.375,0.25,0.75,0.6071428999999999,0.575,0.625,0.5
BGR,2006,0.375,0.25,0.8125,0.6071428999999999,0.575,0.6533333,0.4791666666666667
BGR,2007,0.375,0.25,0.8125,0.6071428999999999,0.575,0.6533333,0.4166666666666667
BGR,2008,0.375,0.25,0.8125,0.6071428999999999,0.5499999999999999,0.6506666999999999,0.4166666666666667
BGR,2009,0.25,0.25,0.75,0.6071428999999999,0.5499999999999999,0.6506666999999999,0.4166666666666667
BGR,2010,0.25,0.25,0.75,0.6071428999999999,0.5499999999999999,0.6446666999999999,0.4166666666666667
BGR,2011,0.25,0.25,0.75,0.6071428999999999,0.5499999999999999,0.6426666999999999,0.4166666666666667
BGR,2012,0.25,0.25,0.75,0.6071428999999999,0.5499999999999999,0.6406666999999999,0.4166666666666667
BGR,2013,0.25,0.25,0.6875,0.6071428999999999,0.5499999999999999,0.6443333,0.4166666666666667
BGR,2014,0.25,0.25,0.6875,0.6071428999999999,0.5499999999999999,0.641,0.4189814814814814
BGR,2015,0.25,0.25,0.75,0.6428571,0.5499999999999999,0.6546666999999999,0.4537037037037037
BGR,2016,0.25,0.25,0.75,0.7142856999999999,0.5499999999999999,0.6503333,0.4861111111111111
BGR,2017,0.25,0.25,0.75,0.7142856999999999,0.5499999999999999,0.651,0.5
BGR,2018,0.25,0.25,0.8125,0.6785713999999999,0.5,0.5676667,0.5
BGR,2019,0.25,0.25,0.75,0.6785713999999999,0.5,0.5676667,0.5
BGR,2020,0.25,0.25,0.6875,0.6428571,0.5,0.5569999999999999,0.5
BGR,2021,0.25,0.25,0.6875,0.6428571,0.5,0.5546667,0.4861111111111111
BGR,2022,0.25,0.25,0.75,0.6071428999999999,0.5,0.5509999999999999,0.5
BGR,2023,0.25,0.25,0.75,0.6071428999999999,0.475,0.5469999999999999,0.5
BGR,2024,0.25,0.25,0.75,0.6428571,0.475,0.5446667,0.5
BHR,1996,0.125,0.5,0.1875,0.5,0.35,0.375,0.6296296296296297
BHR,1997,,,,,,,0.6111111111111112
BHR,1998,0.125,0.5,0.3125,0.5,0.44999999999999996,0.375,0.6111111111111112
BHR,1999,,,,,,,0.6111111111111112
BHR,2000,0.125,0.5,0.5,0.5,0.44999999999999996,0.375,0.6111111111111112
BHR,2001,,,,,,,0.5902777777777778
BHR,2002,0.375,0.5,0.5,0.5,0.625,0.375,0.5555555555555556
BHR,2003,0.375,0.5,0.375,0.5714286,0.625,0.375,0.5555555555555556
BHR,2004,0.375,0.5,0.3125,0.5714286,0.65,0.5,0.5555555555555556
BHR,2005,0.375,0.5,0.3125,0.5714286,0.625,0.375,0.5555555555555556
BHR,2006,0.375,0.5,0.4375,0.5714286,0.625,0.36766669999999996,0.5555555555555556
BHR,2007,0.375,0.5,0.4375,0.5714286,0.625,0.36766669999999996,0.5555555555555556
BHR,2008,0.375,0.5,0.4375,0.5357143,0.6,0.3626667,0.5555555555555556
BHR,2009,0.375,0.5,0.4375,0.5357143,0.6,0.3626667,0.5555555555555556
BHR,2010,0.375,0.5,0.4375,0.5357143,0.6,0.3663333,0.5787037037037037
BHR,2011,0.375,0.5,0.3125,0.5357143,0.525,0.18066669999999999,0.5833333333333334
BHR,2012,0.375,0.5,0.3125,0.5357143,0.525,0.1676667,0.5856481481481481
BHR,2013,0.375,0.5,0.3125,0.5,0.525,0.179,0.5833333333333334
BHR,2014,0.375,0.5,0.3125,0.5,0.5499999999999999,0.2623333,0.5833333333333334
BHR,2015,0.375,0.5,0.25,0.5357143,0.5499999999999999,0.2596667,0.5601851851851852
BHR,2016,0.375,0.5,0.25,0.5357143,0.525,0.1763333,0.5555555555555556
BHR,2017,0.375,0.5,0.25,0.5357143,0.525,0.17366669999999998,0.5555555555555556
BHR,2018,0.375,0.5,0.25,0.5357143,0.525,0.17366669999999998,0.5555555555555556
BHR,2019,0.375,0.5,0.25,0.5357143,0.525,0.1683333,0.5555555555555556
BHR,2020,0.375,0.5,0.25,0.5714286,0.525,0.1663333,0.59375
BHR,2021,0.375,0.5,0.25,0.6071428999999999,0.525,0.1673333,0.6203703703703703
BHR,2022,0.375,0.5,0.25,0.6071428999999999,0.525,0.1673333,0.625
BHR,2023,0.375,0.5,0.3125,0.6428571,0.525,0.1673333,0.625
BHR,2024,0.375,0.5,0.4375,0.6785713999999999,0.525,0.16499999999999998,0.625
BHS,1996,0.6666667,0.75,0.8535353999999999,0.5454545,0.6666667,0.8333332999999999,0.6944444444444443
BHS,1997,,,,,,,0.6944444444444443
BHS,1998,0.6666667,0.75,0.8535353999999999,0.8181818,0.6666667,0.8333332999999999,0.6944444444444443
BHS,1999,,,,,,,0.6944444444444443
BHS,2000,0.6666667,0.75,0.8838383999999999,0.8181818,0.6666667,0.8333332999999999,0.6944444444444443
BHS,2001,,,,,,,0.6944444444444443
BHS,2002,0.6666667,0.75,0.8838383999999999,0.9285713999999999,0.8333332999999999,0.8333332999999999,0.6944444444444443
BHS,2003,0.6666667,0.75,0.8686868999999999,0.9285713999999999,0.8333332999999999,0.8333332999999999,0.6944444444444443
BHS,2004,0.6666667,0.75,0.8838383999999999,0.9285713999999999,0.875,0.9166667,0.7106481481481483
BHS,2005,0.6666667,0.75,0.8282828,0.9285713999999999,0.875,0.9166667,0.7222222222222222
BHS,2006,0.6666667,0.75,0.8282828,0.9285713999999999,0.875,0.9166667,0.7222222222222222
BHS,2007,0.6666667,0.75,0.7676767999999999,0.9285713999999999,0.875,0.9583332999999999,0.7222222222222222
BHS,2008,0.6666667,0.75,0.7676767999999999,0.9285713999999999,0.875,0.9583332999999999,0.7222222222222222
BHS,2009,0.75,0.5,0.875,0.5357143,0.6,0.625,0.7222222222222222
BHS,2010,0.75,0.5,0.8125,0.5357143,0.575,0.625,0.7222222222222222
BHS,2011,0.75,0.5,0.8125,0.5357143,0.575,0.625,0.7222222222222222
BHS,2012,0.75,0.5,0.8125,0.5357143,0.5499999999999999,0.625,0.7222222222222222
BHS,2013,0.75,0.5,0.8125,0.46428569999999997,0.5499999999999999,0.625,0.7222222222222222
BHS,2014,0.75,0.5,0.8125,0.46428569999999997,0.5499999999999999,0.625,0.7245370370370371
BHS,2015,0.75,0.5,0.8125,0.46428569999999997,0.5499999999999999,0.625,0.75
BHS,2016,0.75,0.5,0.8125,0.46428569999999997,0.525,0.5,0.7268518518518517
BHS,2017,0.75,0.5,0.8125,0.4285714,0.525,0.5,0.7222222222222222
BHS,2018,0.75,0.5,0.8125,0.4285714,0.5,0.5,0.7222222222222222
BHS,2019,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BHS,2020,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BHS,2021,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BHS,2022,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BHS,2023,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BHS,2024,0.875,0.5,0.8125,0.3571429,0.525,0.625,0.7222222222222222
BIH,1996,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,1997,,,,,,,
BIH,1998,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,1999,,,,,,,
BIH,2000,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,2001,,,,,,,
BIH,2002,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,2003,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,2004,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,2005,0.25,0.0,0.5,0.4285714,0.5,0.625,
BIH,2006,0.25,0.0,0.5625,0.4285714,0.5,0.6093333,
BIH,2007,0.25,0.0,0.5,0.39285709999999996,0.475,0.5676667,
BIH,2008,0.25,0.0,0.5,0.3571429,0.44999999999999996,0.5233333,
BIH,2009,0.25,0.0,0.375,0.3571429,0.44999999999999996,0.5233333,
BIH,2010,0.25,0.0,0.375,0.3571429,0.425,0.42733329999999997,
BIH,2011,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.3413333,
BIH,2012,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.33699999999999997,
BIH,2013,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.33399999999999996,
BIH,2014,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.326,
BIH,2015,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.3276667,
BIH,2016,0.25,0.0,0.3125,0.3571429,0.39999999999999997,0.32899999999999996,
BIH,2017,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.32899999999999996,
BIH,2018,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.3326667,
BIH,2019,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.3286667,
BIH,2020,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.32799999999999996,
BIH,2021,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.3346667,
BIH,2022,0.25,0.0,0.3125,0.46428569999999997,0.39999999999999997,0.3333333,
BIH,2023,0.25,0.0,0.375,0.46428569999999997,0.39999999999999997,0.3333333,
BIH,2024,0.25,0.0,0.375,0.46428569999999997,0.39999999999999997,0.3353333,
BLR,1996,0.25,0.375,0.6875,0.3333333,0.5625,0.4375,
BLR,1997,,,,,,,
BLR,1998,0.6666667,0.25,0.8232322999999999,0.36363639999999997,0.6666667,0.6666667,0.5277777777777778
BLR,1999,,,,,,,0.5277777777777778
BLR,2000,0.5,0.25,0.7323232,0.2727273,0.6666667,0.5,0.4907407407407407
BLR,2001,,,,,,,0.4629629629629629
BLR,2002,0.3333333,0.25,0.7777778,0.39285709999999996,0.547619,0.5,0.4166666666666667
BLR,2003,0.3333333,0.25,0.8232322999999999,0.39285709999999996,0.547619,0.5833332999999999,0.4166666666666667
BLR,2004,0.3333333,0.25,0.8232322999999999,0.39285709999999996,0.547619,0.5,0.4166666666666667
BLR,2005,0.3333333,0.25,0.7777778,0.39285709999999996,0.547619,0.3333333,0.4166666666666667
